infectious_period_both,omicron_latent_period,booster_reach,booster_VE,contact_reduction_scenario_id,contact_reduction_strength,contact_reduction_start,contact_reduction_end,relative_risk_hospitalization,relative_risk_icu,value_type,date,value
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-06,263654
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-07,256888
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-08,249855
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-09,242603
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-10,235178
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-11,227624
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-12,219983
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-13,212293
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-14,204591
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-15,196911
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-16,189283
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-17,181736
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-18,174294
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-19,166980
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-20,159813
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-21,152809
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-22,145983
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-23,139347
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-24,132909
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-25,126677
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-26,120657
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-27,114851
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-28,109263
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-29,103892
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-30,98738
2,2,hi,hi,0,,,,0.35,0.15,inc,2022-03-31,93799
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-23,1437
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-24,1464
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-25,1488
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-26,1508
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-27,1525
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-28,1540
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-29,1551
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-11-30,1560
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-01,1565
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-02,1567
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-03,1565
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-04,1558
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-05,1549
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-06,1536
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-07,1520
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-08,1501
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-09,1478
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-10,1453
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-11,1426
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-12,1398
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-13,1370
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-14,1341
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-15,1310
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-16,1277
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-17,1241
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-18,1202
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-19,1160
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-20,1119
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-21,1078
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-22,1039
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-23,1001
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-24,966
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-25,933
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-26,902
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-27,873
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-28,846
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-29,824
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-30,806
2,2,hi,hi,0,,,,0.35,0.15,hsp,2021-12-31,790
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-01,776
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-02,765
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-03,754
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-04,744
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-05,735
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-06,727
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-07,721
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-08,716
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-09,713
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-10,712
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-11,714
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-12,717
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-13,724
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-14,732
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-15,744
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-16,759
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-17,777
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-18,799
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-19,824
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-20,852
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-21,884
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-22,920
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-23,959
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-24,1002
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-25,1049
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-26,1099
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-27,1152
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-28,1208
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-29,1267
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-30,1329
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-01-31,1392
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-01,1457
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-02,1524
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-03,1592
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-04,1660
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-05,1729
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-06,1796
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-07,1863
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-08,1929
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-09,1993
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-10,2054
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-11,2113
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-12,2169
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-13,2222
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-14,2270
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-15,2314
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-16,2354
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-17,2389
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-18,2418
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-19,2443
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-20,2462
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-21,2476
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-22,2484
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-23,2487
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-24,2484
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-25,2476
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-26,2463
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-27,2445
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-02-28,2421
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-01,2394
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-02,2362
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-03,2326
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-04,2286
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-05,2243
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-06,2197
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-07,2148
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-08,2097
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-09,2044
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-10,1989
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-11,1932
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-12,1875
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-13,1816
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-14,1757
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-15,1698
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-16,1639
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-17,1580
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-18,1521
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-19,1463
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-20,1406
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-21,1349
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-22,1294
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-23,1240
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-24,1187
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-25,1135
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-26,1085
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-27,1036
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-28,989
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-29,943
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-30,899
2,2,hi,hi,0,,,,0.35,0.15,hsp,2022-03-31,856
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-23,3830
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-24,3949
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-25,4065
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-26,4177
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-27,4285
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-28,4389
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-29,4487
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-11-30,4581
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-01,4669
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-02,4750
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-03,4824
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-04,4890
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-05,4948
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-06,4998
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-07,5041
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-08,5074
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-09,5099
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-10,5115
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-11,5123
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-12,5123
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-13,5116
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-14,5102
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-15,5081
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-16,5052
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-17,5014
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-18,4968
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-19,4914
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-20,4853
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-21,4787
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-22,4715
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-23,4639
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-24,4559
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-25,4477
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-26,4393
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-27,4306
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-28,4218
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-29,4131
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-30,4044
2,2,hi,hi,0,,,,0.35,0.15,icu,2021-12-31,3957
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-01,3872
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-02,3787
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-03,3702
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-04,3618
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-05,3535
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-06,3452
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-07,3371
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-08,3291
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-09,3212
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-10,3136
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-11,3061
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-12,2988
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-13,2918
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-14,2850
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-15,2785
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-16,2724
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-17,2665
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-18,2611
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-19,2560
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-20,2513
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-21,2471
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-22,2433
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-23,2399
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-24,2371
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-25,2347
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-26,2329
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-27,2316
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-28,2308
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-29,2305
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-30,2307
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-01-31,2315
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-01,2328
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-02,2345
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-03,2368
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-04,2395
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-05,2426
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-06,2462
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-07,2501
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-08,2544
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-09,2589
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-10,2638
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-11,2688
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-12,2741
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-13,2795
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-14,2849
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-15,2905
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-16,2960
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-17,3015
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-18,3068
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-19,3121
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-20,3171
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-21,3219
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-22,3265
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-23,3308
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-24,3347
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-25,3382
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-26,3414
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-27,3441
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-02-28,3464
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-01,3482
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-02,3496
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-03,3505
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-04,3509
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-05,3508
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-06,3503
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-07,3492
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-08,3477
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-09,3458
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-10,3434
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-11,3405
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-12,3373
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-13,3337
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-14,3297
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-15,3253
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-16,3206
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-17,3156
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-18,3104
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-19,3049
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-20,2991
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-21,2932
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-22,2871
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-23,2808
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-24,2744
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-25,2679
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-26,2612
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-27,2546
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-28,2478
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-29,2411
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-30,2343
2,2,hi,hi,0,,,,0.35,0.15,icu,2022-03-31,2276
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-23,52563
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-24,53573
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-25,54418
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-26,55100
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-27,55625
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-28,56010
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-29,56269
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-30,56414
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-01,56452
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-02,56371
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-03,56152
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-04,55784
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-05,55275
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-06,54648
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-07,53912
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-08,53070
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-09,52117
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-10,51059
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-11,49918
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-12,48731
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-13,47538
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-14,46364
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-15,45193
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-16,43998
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-17,42754
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-18,41425
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-19,39994
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-20,38507
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-21,37038
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-22,35622
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-23,34295
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-24,33105
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-25,32094
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-26,31266
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-27,30607
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-28,30134
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-29,29906
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-30,29973
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-31,30331
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-01,30970
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-02,31871
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-03,32958
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-04,34182
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-05,35525
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-06,36987
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-07,38578
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-08,40313
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-09,42213
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-10,44298
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-11,46591
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-12,49116
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-13,51895
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-14,54951
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-15,58306
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-16,61981
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-17,65996
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-18,70369
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-19,75115
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-20,80247
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-21,85774
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-22,91705
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-23,98042
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-24,104785
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-25,111930
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-26,119463
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-27,127365
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-28,135611
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-29,144168
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-30,152998
2,2,hi,hi,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-31,162056
